m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
7	10	191	13	29.0	887	20.4	59.9	325	5.3	149	379	0.0	58.7	3.0	72.57	4.18	589	960	156	1259.8	897.3	385	0	512
7	10	191	14	29.5	907	20.1	56.8	325	6.1	22	378	0.0	59.1	3.0	75.08	4.18	603	975	156	1275.9	910.9	393	0	514
7	10	191	15	29.9	884	18.7	51.1	265	5.3	152	373	0.0	59.5	2.0	68.15	4.18	667	931	156	1225.6	870.3	382	0	518
7	10	191	16	30.1	787	18.4	49.5	228	4.8	134	372	0.0	58.9	0.0	57.39	4.18	664	833	153	1112.3	778.2	339	0	516
7	10	191	17	30.0	646	18.8	51.1	178	5.3	221	376	0.0	57.4	0.0	45.61	4.18	655	686	145	943.6	640.7	277	0	507
7	10	191	18	29.7	467	19.8	55.5	148	5.3	154	383	0.0	52.9	0.0	33.62	4.18	577	502	129	731.1	469.2	200	0	496
7	10	191	19	29.1	286	18.6	53.4	90	4.6	241	380	0.0	45.3	0.0	21.75	4.18	528	302	100	489.3	282.3	123	0	484
7	10	191	20	28.3	118	17.4	51.6	47	4.2	174	379	0.0	32.1	0.0	10.23	4.18	402	119	58	234.6	111.2	51	0	471
7	10	191	21	27.4	3	18.1	56.7	3	3.8	149	381	0.0	13.8	0.0	2.34	4.18	0	11	9	12.0	9.6	1	0	460
7	10	191	22	26.5	0	19.2	64.6	0	3.0	160	386	0.0	0.0	1.0	-10.66	4.18	0	0	0	0.0	0.0	0	0	443
7	10	191	23	25.5	0	19.0	67.2	0	3.2	343	384	0.0	0.0	1.0	-19.27	4.18	0	0	0	0.0	0.0	0	0	438
7	10	191	24	24.6	0	19.1	71.5	0	3.3	4	384	0.0	0.0	1.0	-25.91	4.18	0	0	0	0.0	0.0	0	0	433
7	11	192	1	24.0	0	20.2	79.1	0	3.0	14	388	0.0	0.0	1.0	-30.03	4.99	0	0	0	0.0	0.0	0	0	429
7	11	192	2	23.4	0	19.7	79.8	0	2.8	28	386	0.0	0.0	2.0	-30.85	4.99	0	0	0	0.0	0.0	0	0	426
7	11	192	3	22.8	0	19.2	80.2	0	3.6	175	384	0.0	0.0	2.0	-28.35	4.99	0	0	0	0.0	0.0	0	0	424
7	11	192	4	22.6	0	19.4	82.0	0	4.0	145	385	0.0	0.0	2.0	-22.89	4.99	0	0	0	0.0	0.0	0	0	424
7	11	192	5	22.3	0	19.4	83.4	0	1.6	158	386	0.0	0.0	2.0	-15.14	4.99	0	0	0	0.0	0.0	0	0	415
7	11	192	6	22.1	0	18.9	82.2	0	2.8	151	385	0.0	0.5	3.0	-5.75	4.99	0	0	0	0.0	0.0	0	0	419
7	11	192	7	22.3	19	18.7	80.1	19	2.6	163	385	0.0	10.9	3.0	5.14	4.99	0	47	34	55.8	42.3	9	0	430
7	11	192	8	23.1	175	18.6	75.6	106	3.2	231	377	0.0	28.2	3.0	16.02	4.99	250	192	92	364.5	174.2	76	0	443
7	11	192	9	24.2	346	18.0	68.3	150	3.0	137	370	0.0	41.8	0.0	27.76	4.99	421	381	135	615.0	345.7	150	0	459
7	11	192	10	25.3	529	17.0	59.9	190	2.2	155	364	0.0	51.4	0.0	39.72	4.99	532	571	165	843.9	517.8	229	0	478
7	11	192	11	26.3	671	16.9	56.1	235	3.6	124	364	0.0	53.9	1.0	51.66	4.99	556	735	181	1035.7	666.6	291	0	489
7	11	192	12	27.2	758	16.2	51.1	312	3.2	167	363	0.0	53.5	3.0	63.06	4.99	501	857	189	1177.3	777.3	331	0	501
7	11	192	13	27.9	830	15.6	47.1	319	3.0	177	361	0.0	55.1	3.0	72.44	4.99	536	928	191	1259.0	841.3	362	0	511
7	11	192	14	28.5	843	15.4	44.9	329	4.0	155	361	0.0	55.3	3.0	74.96	4.99	532	942	192	1275.3	854.4	368	0	512
7	11	192	15	28.9	817	14.9	42.6	294	5.3	340	359	0.0	55.9	2.0	68.08	4.99	563	900	191	1225.1	815.8	356	0	508
7	11	192	16	29.1	724	14.9	42.1	272	4.0	165	360	0.0	54.2	2.0	57.34	4.99	536	803	186	1111.8	727.9	314	0	509
7	11	192	17	29.0	585	15.0	42.5	244	3.6	168	363	0.0	50.5	3.0	45.57	4.99	478	659	174	943.1	597.0	254	0	502
7	11	192	18	28.7	418	15.5	44.6	193	3.2	337	367	0.0	43.4	3.0	33.58	4.99	407	479	152	730.5	434.3	181	0	491
7	11	192	19	28.1	246	16.2	48.4	125	1.9	1	374	0.0	32.0	2.0	21.71	4.99	326	285	116	488.5	258.8	107	0	479
7	11	192	20	27.3	97	16.3	51.0	61	1.8	24	379	0.0	19.1	2.0	10.19	4.99	207	111	65	233.6	101.0	43	0	465
7	11	192	21	26.5	2	15.5	50.8	2	1.6	334	374	0.0	8.6	2.0	2.32	4.99	0	10	9	11.8	9.2	1	0	454
7	11	192	22	25.7	0	17.0	58.6	0	1.6	356	379	0.0	0.0	2.0	-10.73	4.99	0	0	0	0.0	0.0	0	0	435
7	11	192	23	24.9	0	16.9	61.3	0	1.6	159	378	0.0	0.0	2.0	-19.35	4.99	0	0	0	0.0	0.0	0	0	430
7	11	192	24	24.1	0	16.1	61.1	0	2.0	12	373	0.0	0.0	2.0	-26.01	4.99	0	0	0	0.0	0.0	0	0	427
7	12	193	1	23.5	0	16.1	63.4	0	1.5	9	373	0.0	0.0	2.0	-30.16	5.24	0	0	0	0.0	0.0	0	0	422
7	12	193	2	22.8	0	15.9	64.8	0	3.2	6	371	0.0	0.0	2.0	-30.99	5.24	0	0	0	0.0	0.0	0	0	423
7	12	193	3	22.4	0	15.8	66.6	0	4.4	27	370	0.0	0.0	2.0	-28.48	5.24	0	0	0	0.0	0.0	0	0	423
7	12	193	4	22.0	0	16.4	70.3	0	4.0	357	372	0.0	0.0	1.0	-23.02	5.24	0	0	0	0.0	0.0	0	0	420
7	12	193	5	21.7	0	16.4	71.6	0	1.6	118	372	0.0	0.0	1.0	-15.27	5.24	0	0	0	0.0	0.0	0	0	411
7	12	193	6	21.5	0	15.9	70.5	0	0.8	162	370	0.0	0.5	1.0	-5.87	5.24	0	0	0	0.0	0.0	0	0	407
7	12	193	7	21.7	20	16.3	71.3	20	0.9	182	372	0.0	13.5	1.0	5.09	5.24	0	45	33	54.7	43.7	10	0	426
7	12	193	8	22.5	179	16.2	67.4	103	1.3	185	364	0.0	30.7	1.0	15.92	5.24	278	188	94	362.3	184.0	78	0	441
7	12	193	9	23.6	361	17.5	68.5	133	1.6	178	365	0.0	46.0	0.0	27.66	5.24	492	375	141	613.1	367.5	156	0	459
7	12	193	10	24.8	549	16.7	60.7	162	2.8	157	360	0.0	54.4	0.0	39.63	5.24	607	563	172	842.3	552.5	237	0	475
7	12	193	11	25.9	712	16.9	57.7	218	3.3	190	361	0.0	57.7	0.0	51.56	5.24	631	727	190	1034.3	712.9	307	0	490
7	12	193	12	26.9	818	16.6	53.2	288	4.4	169	360	0.0	58.2	1.0	62.96	5.24	595	848	199	1176.2	832.4	354	0	498
7	12	193	13	27.7	886	17.1	52.4	325	3.6	163	363	0.0	58.7	2.0	72.31	5.24	588	919	202	1258.2	901.6	384	0	510
7	12	193	14	28.3	910	15.9	46.8	317	2.8	146	359	0.0	59.2	2.0	74.84	5.24	614	933	203	1274.7	915.9	394	0	520
7	12	193	15	28.7	862	16.9	48.8	303	3.8	206	364	0.0	58.7	2.0	68.01	5.24	603	891	201	1224.5	874.3	373	0	515
7	12	193	16	28.9	757	16.6	47.4	245	3.0	164	365	0.0	57.2	0.0	57.30	5.24	609	795	196	1111.3	779.6	328	0	513
7	12	193	17	28.9	627	16.9	48.3	207	3.3	284	367	0.0	55.7	0.0	45.53	5.24	588	651	183	942.5	638.5	270	0	504
7	12	193	18	28.5	456	16.5	48.0	144	3.6	222	367	0.0	51.1	0.0	33.55	5.24	565	472	158	729.8	463.5	196	0	491
7	12	193	19	27.9	272	17.0	51.5	102	3.2	173	373	0.0	41.2	0.0	21.67	5.24	461	280	120	487.6	275.2	117	0	478
7	12	193	20	27.1	106	17.1	54.6	57	4.0	299	379	0.0	24.6	0.0	10.14	5.24	279	109	66	232.4	106.8	46	0	463
7	12	193	21	26.2	2	18.4	62.3	2	3.6	291	384	0.0	10.9	0.0	2.29	5.24	0	10	9	11.5	9.2	1	0	452
7	12	193	22	25.5	0	19.1	68.1	0	3.3	315	386	0.0	0.0	1.0	-10.80	5.24	0	0	0	0.0	0.0	0	0	438
7	12	193	23	24.7	0	18.4	68.0	0	1.8	233	382	0.0	0.0	1.0	-19.44	5.24	0	0	0	0.0	0.0	0	0	429
7	12	193	24	24.0	0	18.3	70.3	0	1.8	172	380	0.0	0.0	1.0	-26.12	5.24	0	0	0	0.0	0.0	0	0	425
7	13	194	1	23.5	0	18.2	72.0	0	1.5	232	380	0.0	0.0	1.0	-30.29	4.22	0	0	0	0.0	0.0	0	0	421
7	13	194	2	23.0	0	18.0	73.3	0	1.9	160	379	0.0	0.0	2.0	-31.13	4.22	0	0	0	0.0	0.0	0	0	420
7	13	194	3	22.6	0	18.5	77.5	0	1.6	159	380	0.0	0.0	2.0	-28.63	4.22	0	0	0	0.0	0.0	0	0	417
7	13	194	4	22.4	0	19.0	81.2	0	1.5	167	383	0.0	0.0	2.0	-23.16	4.22	0	0	0	0.0	0.0	0	0	415
7	13	194	5	22.1	0	19.2	83.4	0	1.2	340	383	0.0	0.0	2.0	-15.39	4.22	0	0	0	0.0	0.0	0	0	413
7	13	194	6	21.9	0	19.5	85.9	0	1.6	332	385	0.0	0.5	3.0	-5.99	4.22	0	0	0	0.0	0.0	0	0	414
7	13	194	7	22.1	20	18.3	78.9	20	2.6	152	381	0.0	13.8	3.0	5.03	4.22	0	48	31	53.5	42.8	10	0	429
7	13	194	8	23.1	185	18.4	74.8	99	3.6	169	373	0.0	33.7	3.0	15.82	4.22	313	200	80	360.1	186.2	80	0	443
7	13	194	9	24.3	371	18.2	68.9	128	4.8	167	368	0.0	48.7	0.0	27.56	4.22	525	397	116	611.1	369.3	160	0	458
7	13	194	10	25.6	574	17.7	61.7	144	5.6	163	363	0.0	57.2	0.0	39.53	4.22	675	592	139	840.6	550.9	246	0	474
7	13	194	11	26.7	711	17.1	55.6	217	5.8	162	363	0.0	57.7	0.0	51.46	4.22	632	760	151	1033.0	707.2	307	0	487
7	13	194	12	27.7	832	17.5	53.8	264	4.7	160	365	0.0	58.9	2.0	62.84	4.22	638	884	156	1175.1	823.2	360	0	503
7	13	194	13	28.5	874	16.1	46.8	285	5.3	350	361	0.0	58.1	2.0	72.18	4.22	618	956	157	1257.3	890.3	379	0	508
7	13	194	14	29.1	889	15.9	44.7	347	3.6	121	361	0.0	58.4	4.0	74.71	4.22	562	971	158	1274.0	904.2	386	0	520
7	13	194	15	29.5	853	16.1	44.2	314	3.6	157	363	0.0	58.3	3.0	67.93	4.22	582	928	157	1223.9	864.1	370	0	521
7	13	194	16	29.8	785	16.3	44.3	242	3.8	95	364	0.0	58.8	1.0	57.24	4.22	646	830	155	1110.7	772.5	338	0	518
7	13	194	17	29.8	639	16.5	44.8	185	3.6	178	366	0.0	56.9	0.0	45.49	4.22	637	683	147	941.8	635.5	275	0	510
7	13	194	18	29.4	468	16.8	46.5	145	4.6	162	369	0.0	53.3	0.0	33.50	4.22	586	499	129	729.0	464.6	201	0	496
7	13	194	19	28.8	284	17.1	49.2	89	3.3	163	374	0.0	45.2	0.0	21.62	4.22	528	299	100	486.6	278.5	122	0	484
7	13	194	20	28.0	108	17.2	51.7	50	3.2	165	380	0.0	26.5	0.0	10.08	4.22	334	117	58	231.2	108.5	47	0	469
7	13	194	21	27.1	2	17.8	56.7	2	2.2	358	381	0.0	12.4	0.0	2.26	4.22	0	10	8	11.2	8.9	1	0	458
7	13	194	22	26.0	0	18.3	62.5	0	2.4	350	381	0.0	0.0	0.0	-10.88	4.22	0	0	0	0.0	0.0	0	0	437
7	13	194	23	24.9	0	17.6	64.2	0	2.6	158	376	0.0	0.0	0.0	-19.54	4.22	0	0	0	0.0	0.0	0	0	431
7	13	194	24	23.7	0	17.2	66.8	0	2.2	156	372	0.0	0.0	0.0	-26.24	4.22	0	0	0	0.0	0.0	0	0	423
7	14	195	1	22.8	0	16.9	69.7	0	1.2	158	369	0.0	0.0	0.0	-30.42	5.72	0	0	0	0.0	0.0	0	0	414
7	14	195	2	21.9	0	16.3	70.8	0	1.5	31	365	0.0	0.0	0.0	-31.27	5.72	0	0	0	0.0	0.0	0	0	410
7	14	195	3	20.9	0	16.5	75.9	0	2.4	358	364	0.0	0.0	0.0	-28.77	5.72	0	0	0	0.0	0.0	0	0	408
7	14	195	4	20.4	0	16.4	77.8	0	2.0	1	362	0.0	0.0	0.0	-23.30	5.72	0	0	0	0.0	0.0	0	0	404
7	14	195	5	19.8	0	16.1	79.0	0	1.9	353	360	0.0	0.0	0.0	-15.53	5.72	0	0	0	0.0	0.0	0	0	400
7	14	195	6	19.4	0	16.8	84.6	0	1.9	353	362	0.0	1.1	0.0	-6.11	5.72	0	0	0	0.0	0.0	0	0	398
7	14	195	7	19.5	19	17.0	85.3	19	3.0	352	363	0.0	30.1	0.0	4.98	5.72	0	41	32	52.3	40.2	9	0	414
7	14	195	8	20.2	176	16.8	80.9	81	4.4	34	363	0.0	30.4	0.0	15.72	5.72	352	179	98	357.8	175.8	77	0	425
7	14	195	9	21.0	361	16.0	73.0	138	5.3	9	354	0.0	46.5	0.0	27.46	5.72	484	362	150	609.1	355.3	156	0	438
7	14	195	10	21.8	554	14.6	63.6	166	6.4	6	346	0.0	55.2	0.0	39.43	5.72	610	548	186	838.9	538.2	238	0	449
7	14	195	11	22.6	709	14.3	59.3	217	7.2	170	344	0.0	57.6	0.0	51.36	5.72	630	711	208	1031.6	697.6	306	0	458
7	14	195	12	23.2	828	14.4	57.6	268	6.4	165	345	0.0	58.8	0.0	62.73	5.72	631	832	219	1174.0	816.9	358	0	469
7	14	195	13	23.9	910	14.5	55.8	277	5.3	176	345	0.0	59.6	0.0	72.04	5.72	666	903	223	1256.4	886.2	394	0	480
7	14	195	14	24.3	914	14.4	53.9	307	5.3	182	346	0.0	59.4	0.0	74.58	5.72	630	917	224	1273.2	900.7	396	0	483
7	14	195	15	24.6	859	13.5	50.1	305	4.6	164	343	0.0	58.6	1.0	67.85	5.72	599	875	222	1223.3	859.5	372	0	485
7	14	195	16	24.6	756	13.9	51.4	270	5.0	214	347	0.0	57.1	0.0	57.18	5.72	578	779	215	1110.0	765.2	327	0	479
7	14	195	17	24.5	606	14.3	53.1	216	5.0	218	351	0.0	53.4	0.0	45.44	5.72	547	637	199	941.1	625.0	262	0	471
7	14	195	18	24.1	432	14.5	54.9	178	5.6	200	354	0.0	46.7	0.0	33.45	5.72	460	460	171	728.1	451.6	187	0	459
7	14	195	19	23.5	251	14.0	55.2	119	4.0	150	356	0.0	34.4	0.0	21.57	5.72	359	271	127	485.5	266.3	109	0	449
7	14	195	20	22.7	97	13.5	56.0	59	2.0	172	359	0.0	20.2	0.0	10.02	5.72	222	104	68	229.8	102.2	43	0	437
7	14	195	21	22.1	1	13.1	56.7	1	2.8	357	355	0.0	9.8	0.0	2.22	5.72	0	8	8	10.8	8.3	1	0	428
7	14	195	22	21.4	0	13.3	59.9	0	2.2	344	354	0.0	0.0	0.0	-10.97	5.72	0	0	0	0.0	0.0	0	0	410
7	14	195	23	20.6	0	13.3	62.9	0	2.6	9	353	0.0	0.0	0.0	-19.65	5.72	0	0	0	0.0	0.0	0	0	407
7	14	195	24	19.9	0	13.2	65.4	0	1.8	172	351	0.0	0.0	0.0	-26.36	5.72	0	0	0	0.0	0.0	0	0	400
7	15	196	1	19.7	0	12.7	64.1	0	1.3	117	348	0.0	0.0	0.0	-30.57	5.55	0	0	0	0.0	0.0	0	0	397
7	15	196	2	19.4	0	13.0	66.5	0	0.9	169	348	0.0	0.0	0.0	-31.43	5.55	0	0	0	0.0	0.0	0	0	394
7	15	196	3	19.1	0	13.5	70.1	0	0.7	9	349	0.0	0.0	0.0	-28.92	5.55	0	0	0	0.0	0.0	0	0	391
7	15	196	4	18.9	0	13.2	69.5	0	0.6	348	347	0.0	0.0	0.0	-23.45	5.55	0	0	0	0.0	0.0	0	0	389
7	15	196	5	18.7	0	13.0	69.4	0	0.2	35	345	0.0	0.0	0.0	-15.66	5.55	0	0	0	0.0	0.0	0	0	386
7	15	196	6	18.5	0	13.3	71.7	0	0.4	351	346	0.0	1.1	0.0	-6.23	5.55	0	0	0	0.0	0.0	0	0	387
7	15	196	7	18.6	18	13.6	72.4	18	0.1	154	347	0.0	31.1	0.0	4.93	5.55	0	40	32	51.2	39.2	9	0	408
7	15	196	8	19.4	179	13.6	68.8	80	0.5	159	348	0.0	32.2	0.0	15.61	5.55	367	179	96	355.4	173.7	78	0	423
7	15	196	9	20.3	366	12.9	62.4	122	0.6	350	340	0.0	47.9	0.0	27.36	5.55	529	364	146	607.1	352.2	158	0	441
7	15	196	10	21.2	553	13.0	59.3	165	1.2	107	338	0.0	55.3	0.0	39.33	5.55	613	551	181	837.2	533.6	238	0	457
7	15	196	11	22.0	709	13.2	57.2	216	1.1	6	339	0.0	57.7	0.0	51.25	5.55	632	714	201	1030.2	691.6	306	0	473
7	15	196	12	22.7	819	12.6	53.0	281	0.9	154	337	0.0	58.4	0.0	62.61	5.55	605	836	212	1172.9	809.8	355	0	486
7	15	196	13	23.3	898	12.9	51.7	298	1.3	179	338	0.0	59.3	0.0	71.89	5.55	632	907	216	1255.5	878.4	389	0	494
7	15	196	14	23.8	901	13.0	50.5	327	0.9	286	340	0.0	58.9	2.0	74.43	5.55	596	922	217	1272.5	892.8	391	0	499
7	15	196	15	24.1	844	13.1	50.2	291	2.0	234	342	0.0	57.8	0.0	67.75	5.55	597	880	214	1222.6	852.2	366	0	492
7	15	196	16	24.2	731	14.4	54.3	288	2.0	164	349	0.0	55.1	2.0	57.12	5.55	528	784	208	1109.3	759.0	317	0	485
7	15	196	17	24.1	580	14.6	55.2	248	1.6	205	353	0.0	50.0	2.0	45.39	5.55	466	640	193	940.3	620.3	252	0	476
7	15	196	18	23.7	421	14.6	56.6	188	1.3	157	354	0.0	44.4	1.0	33.40	5.55	423	463	166	727.1	448.5	182	0	464
7	15	196	19	23.1	244	15.1	60.6	123	1.2	216	360	0.0	32.1	0.0	21.51	5.55	328	273	124	484.3	264.4	106	0	449
7	15	196	20	22.5	90	15.4	64.2	60	1.1	166	368	0.0	16.5	0.0	9.95	5.55	178	104	67	228.3	101.1	40	0	435
7	15	196	21	21.8	1	14.9	65.1	1	1.1	167	364	0.0	8.0	0.0	2.19	5.55	0	8	8	10.5	8.2	1	0	425
7	15	196	22	21.2	0	15.2	68.6	0	0.9	258	364	0.0	0.0	0.0	-11.06	5.55	0	0	0	0.0	0.0	0	0	404
7	15	196	23	20.7	0	15.4	71.6	0	0.8	172	363	0.0	0.0	1.0	-19.75	5.55	0	0	0	0.0	0.0	0	0	402
7	15	196	24	20.1	0	15.6	75.0	0	1.3	178	363	0.0	0.0	1.0	-26.49	5.55	0	0	0	0.0	0.0	0	0	401
7	16	197	1	20.0	0	16.2	79.1	0	1.8	197	365	0.0	0.0	1.0	-30.72	5.55	0	0	0	0.0	0.0	0	0	402
7	16	197	2	19.8	0	16.2	80.0	0	1.1	148	364	0.0	0.0	1.0	-31.59	5.55	0	0	0	0.0	0.0	0	0	398
7	16	197	3	19.6	0	16.1	80.1	0	2.2	142	362	0.0	0.0	1.0	-29.08	5.55	0	0	0	0.0	0.0	0	0	401
7	16	197	4	19.5	0	16.2	81.5	0	1.2	158	362	0.0	0.0	1.0	-23.60	5.55	0	0	0	0.0	0.0	0	0	397
7	16	197	5	19.4	0	15.9	80.3	0	1.2	181	360	0.0	0.0	1.0	-15.80	5.55	0	0	0	0.0	0.0	0	0	396
7	16	197	6	19.3	0	16.3	82.6	0	2.0	173	361	0.0	0.9	1.0	-6.36	5.55	0	0	0	0.0	0.0	0	0	399
7	16	197	7	19.5	17	16.1	80.5	17	2.8	156	361	0.0	26.4	2.0	4.87	5.55	0	40	31	50.0	37.6	8	0	414
7	16	197	8	20.5	167	16.1	76.0	93	2.6	185	362	0.0	27.4	2.0	15.50	5.55	278	178	96	353.0	168.7	73	0	427
7	16	197	9	21.5	329	16.5	73.1	165	3.3	152	361	0.0	38.7	2.0	27.26	5.55	357	362	146	605.0	343.5	143	0	441
7	16	197	10	22.5	491	15.6	65.0	232	3.8	175	356	0.0	45.8	3.0	39.23	5.55	410	550	180	835.5	521.5	214	0	455
7	16	197	11	23.5	643	15.2	59.5	275	4.4	114	354	0.0	51.1	3.0	51.15	5.55	473	713	201	1028.8	676.6	280	0	468
7	16	197	12	24.6	760	15.8	58.0	329	6.7	156	356	0.0	54.0	3.0	62.49	5.55	486	835	212	1171.7	792.5	332	0	474
7	16	197	13	25.5	878	16.8	58.4	341	5.6	138	358	0.0	58.5	2.0	71.74	5.55	565	906	216	1254.6	860.0	381	0	488
7	16	197	14	26.3	905	16.3	54.0	319	6.7	155	357	0.0	59.1	1.0	74.28	5.55	609	921	216	1271.7	874.3	392	0	491
7	16	197	15	26.8	860	16.1	51.9	301	6.7	158	358	0.0	58.7	1.0	67.66	5.55	604	879	214	1221.9	834.5	372	0	492
7	16	197	16	27.1	759	15.9	50.4	238	4.4	172	359	0.0	57.4	0.0	57.05	5.55	621	783	208	1108.6	743.2	328	0	497
7	16	197	17	27.1	616	15.6	49.4	214	5.3	152	359	0.0	54.8	0.0	45.33	5.55	565	640	193	939.5	607.1	266	0	487
7	16	197	18	26.8	453	15.0	48.3	161	5.0	169	358	0.0	51.0	0.0	33.34	5.55	532	462	166	726.1	438.7	195	0	478
7	16	197	19	26.2	269	16.3	54.4	102	4.2	168	367	0.0	40.8	0.0	21.44	5.55	456	272	124	483.0	258.2	116	0	466
7	16	197	20	25.4	98	17.1	60.1	56	3.6	41	378	0.0	21.5	0.0	9.88	5.55	246	104	67	226.7	98.3	43	0	453
7	16	197	21	24.6	2	16.7	61.7	2	2.8	345	374	0.0	10.1	0.0	2.15	5.55	0	8	7	10.1	7.7	1	0	442
7	16	197	22	24.0	0	17.6	67.5	0	1.3	174	377	0.0	0.0	0.0	-11.16	5.55	0	0	0	0.0	0.0	0	0	422
7	16	197	23	23.5	0	17.5	69.3	0	1.3	351	375	0.0	0.0	0.0	-19.87	5.55	0	0	0	0.0	0.0	0	0	418
7	16	197	24	23.0	0	17.8	72.6	0	1.6	181	375	0.0	0.0	0.0	-26.62	5.55	0	0	0	0.0	0.0	0	0	417
7	17	198	1	22.6	0	17.4	72.2	0	1.9	235	373	0.0	0.0	0.0	-30.87	5.83	0	0	0	0.0	0.0	0	0	416
7	17	198	2	22.2	0	17.8	76.3	0	1.6	153	374	0.0	0.0	0.0	-31.75	5.83	0	0	0	0.0	0.0	0	0	412
7	17	198	3	21.7	0	17.5	77.0	0	1.3	335	371	0.0	0.0	0.0	-29.25	5.83	0	0	0	0.0	0.0	0	0	408
7	17	198	4	21.5	0	18.1	81.1	0	1.2	12	373	0.0	0.0	0.0	-23.75	5.83	0	0	0	0.0	0.0	0	0	407
7	17	198	5	21.2	0	17.7	80.1	0	0.6	4	371	0.0	0.0	0.0	-15.94	5.83	0	0	0	0.0	0.0	0	0	402
7	17	198	6	21.0	0	18.1	83.4	0	0.2	353	372	0.0	1.0	0.0	-6.49	5.83	0	0	0	0.0	0.0	0	0	399
7	17	198	7	21.2	17	17.3	78.6	17	0.2	359	369	0.0	25.9	0.0	4.81	5.83	0	38	30	48.8	36.2	8	0	423
7	17	198	8	22.1	164	17.1	73.4	86	0.1	340	369	0.0	26.4	0.0	15.39	5.83	293	173	98	350.6	166.9	72	0	438
7	17	198	9	23.0	329	18.3	74.9	153	1.1	333	370	0.0	39.0	0.0	27.15	5.83	384	355	151	602.9	342.2	143	0	453
7	17	198	10	24.1	510	17.8	68.2	217	1.2	355	366	0.0	49.3	0.0	39.12	5.83	465	541	188	833.7	521.6	221	0	472
7	17	198	11	25.2	692	18.4	65.8	229	1.6	114	366	0.0	56.5	0.0	51.04	5.83	596	704	211	1027.3	678.5	300	0	490
7	17	198	12	26.2	791	18.7	63.5	288	1.8	345	369	0.0	56.7	0.0	62.37	5.83	568	826	223	1170.5	796.1	344	0	503
7	17	198	13	27.0	855	18.5	59.5	300	2.6	184	369	0.0	57.2	0.0	71.59	5.83	585	897	228	1253.6	864.6	372	0	509
7	17	198	14	27.7	892	18.6	57.6	339	2.8	184	369	0.0	58.6	2.0	74.13	5.83	575	912	229	1270.8	879.1	387	0	514
7	17	198	15	28.1	850	18.9	57.3	326	4.0	229	372	0.0	58.2	2.0	67.55	5.83	567	871	226	1221.1	838.9	368	0	510
7	17	198	16	28.3	721	18.7	56.1	292	3.6	225	375	0.0	54.2	2.0	56.97	5.83	511	775	218	1107.7	746.4	313	0	505
7	17	198	17	28.3	594	18.1	54.1	235	3.0	163	373	0.0	52.2	0.0	45.26	5.83	506	632	202	938.5	608.7	257	0	499
7	17	198	18	27.9	424	18.3	55.8	192	3.0	143	377	0.0	45.3	0.0	33.28	5.83	423	455	173	724.9	438.6	184	0	487
7	17	198	19	27.3	238	18.4	58.4	125	0.7	214	382	0.0	30.5	0.0	21.38	5.83	308	267	128	481.6	257.1	104	0	474
7	17	198	20	26.5	91	19.1	63.9	61	0.5	159	390	0.0	17.4	0.0	9.81	5.83	171	101	67	225.0	97.1	40	0	459
7	17	198	21	25.6	1	19.0	66.6	1	0.6	259	387	0.0	8.6	0.0	2.11	5.83	0	8	7	9.7	7.2	1	0	448
7	17	198	22	25.2	0	19.5	70.8	0	0.4	274	388	0.0	0.0	0.0	-11.27	5.83	0	0	0	0.0	0.0	0	0	424
7	17	198	23	24.7	0	19.3	71.8	0	0.2	298	385	0.0	0.0	0.0	-19.99	5.83	0	0	0	0.0	0.0	0	0	420
7	17	198	24	24.2	0	19.3	73.8	0	0.4	277	384	0.0	0.0	0.0	-26.76	5.83	0	0	0	0.0	0.0	0	0	418
7	18	199	1	24.0	0	18.8	72.6	0	0.4	292	381	0.0	0.0	0.0	-31.04	5.42	0	0	0	0.0	0.0	0	0	417
7	18	199	2	23.7	0	18.5	72.7	0	0.7	296	378	0.0	0.0	0.0	-31.92	5.42	0	0	0	0.0	0.0	0	0	417
7	18	199	3	23.4	0	18.8	75.2	0	2.0	283	378	0.0	0.0	0.0	-29.41	5.42	0	0	0	0.0	0.0	0	0	421
7	18	199	4	23.3	0	19.0	76.9	0	2.4	287	378	0.0	0.0	0.0	-23.91	5.42	0	0	0	0.0	0.0	0	0	422
7	18	199	5	23.1	0	18.6	75.8	0	2.6	280	376	0.0	0.0	0.0	-16.09	5.42	0	0	0	0.0	0.0	0	0	421
7	18	199	6	23.0	0	20.1	83.5	0	3.2	288	381	0.0	1.2	0.0	-6.62	5.42	0	0	0	0.0	0.0	0	0	423
7	18	199	7	23.2	17	20.5	84.7	17	2.4	286	382	0.0	34.0	0.0	4.76	5.42	0	38	29	47.5	37.2	8	0	435
7	18	199	8	24.4	183	21.2	82.3	85	2.2	301	387	0.0	35.8	0.0	15.28	5.42	372	176	93	348.1	173.0	80	0	452
7	18	199	9	25.7	373	21.5	77.7	114	2.4	329	384	0.0	50.6	0.0	27.04	5.42	569	361	142	600.8	355.0	161	0	471
